0,0,0,0
36.46246772,0.016529475,0.005091321,1.29608E-11
41.44839775,0.528100277,0.003525782,0.000124311
41.78280798,0.146984226,0.003240178,0.000104988
42.13467681,0.194761932,0.003033367,9.20132E-05
42.34545832,0.136662859,0.002932551,8.59986E-05
