0.000000,2.174400,-0.056920,-4.378500,66.742218,102.879257,97.558647,-Inf,-0.466700
16.169244,1.512500,-0.036320,-2.892100,67.401146,103.436371,99.284340,-Inf,-0.460800
32.342764,0.630500,-0.014960,-1.176400,67.794899,98.711380,90.551132,-Inf,-0.466200
48.511183,-0.255900,0.005960,0.475400,67.072098,97.821434,92.907539,-Inf,-0.452700
64.681804,-1.018600,0.023740,1.872900,68.513695,95.545692,91.761681,-Inf,-0.465100
80.850474,-1.895200,0.044660,3.520400,68.513695,98.136154,87.534332,-Inf,-0.466700
97.021898,-2.650900,0.063420,5.006800,68.839111,98.397903,93.504059,-Inf,-0.463000
113.192575,-3.266700,0.082500,6.149000,67.794899,103.688927,98.711380,-Inf,-0.467300
